,date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
1880,화,9:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
1881,목,9:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
1882,금,13:30,14:20,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-06,응용수학과
1883,화,9:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
1884,목,9:00,10:15,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
1885,금,15:00,15:50,전공기초(11),미분적분학,한창용,1,AMTH,AMTH1009-07,응용수학과
1886,월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
1887,수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
1888,금,9:00,9:50,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-08,응용수학과
1889,월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
1890,수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
1891,금,10:30,11:20,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-09,응용수학과
1892,월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
1893,수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
1894,금,13:30,14:20,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-10,응용수학과
1895,월,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
1896,수,10:30,11:45,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
1897,금,15:00,15:50,전공기초(11),미분적분학,김경수,1,AMTH,AMTH1009-11,응용수학과
1898,화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
1899,목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
1900,금,9:00,9:50,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-12,응용수학과
1901,화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
1902,목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
1903,금,10:30,11:20,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-13,응용수학과
1904,화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
1905,목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
1906,금,13:30,14:20,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-14,응용수학과
1907,화,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
1908,목,10:30,11:45,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
1909,금,15:00,15:50,전공기초(11),미분적분학,이선미,1,AMTH,AMTH1009-15,응용수학과
1910,월,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
1911,수,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
1912,금,9:00,9:50,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-16,응용수학과
1913,월,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
1914,수,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
1915,금,10:30,11:20,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-17,응용수학과
1916,월,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
1917,수,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
1918,금,13:30,14:20,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-18,응용수학과
1919,월,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
1920,수,9:00,10:15,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
1921,금,15:00,15:50,전공기초(11),미분적분학,홍범일,1,AMTH,AMTH1009-19,응용수학과
1922,화,15:00,16:15,전공기초(11),미분적분학1,김병학,1,AMTH,AMTH1002-00,응용수학과
1923,목,15:00,16:15,전공기초(11),미분적분학1,김병학,1,AMTH,AMTH1002-00,응용수학과
1924,화,15:00,16:15,전공기초(11),미분적분학1,"김경수, 김정산",1,AMTH,AMTH1002-01,응용수학과
1925,목,15:00,16:15,전공기초(11),미분적분학1,"김경수, 김정산",1,AMTH,AMTH1002-01,응용수학과
1926,월,9:00,10:15,전공기초(11),미분적분학1,전준기,1,AMTH,AMTH1002-02,응용수학과
1927,수,9:00,10:15,전공기초(11),미분적분학1,전준기,1,AMTH,AMTH1002-02,응용수학과
1928,월,9:00,10:15,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-03,응용수학과
1929,수,9:00,10:15,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-03,응용수학과
1930,월,10:30,11:45,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-04,응용수학과
1931,수,10:30,11:45,전공기초(11),미분적분학1,최진혁,1,AMTH,AMTH1002-04,응용수학과
1932,화,9:00,10:15,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-05,응용수학과
1933,목,9:00,10:15,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-05,응용수학과
1934,화,10:30,11:45,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-06,응용수학과
1935,목,10:30,11:45,전공기초(11),미분적분학1,차준심,1,AMTH,AMTH1002-06,응용수학과
1936,월,15:00,16:15,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-07,응용수학과
1937,수,15:00,16:15,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-07,응용수학과
1938,월,16:30,17:45,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-08,응용수학과
1939,수,16:30,17:45,전공기초(11),미분적분학1,백옥분,1,AMTH,AMTH1002-08,응용수학과
1940,화,12:00,13:15,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-09,응용수학과
1941,목,12:00,13:15,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-09,응용수학과
1942,화,13:30,14:45,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-10,응용수학과
1943,목,13:30,14:45,전공기초(11),미분적분학1,김원주,1,AMTH,AMTH1002-10,응용수학과
1944,화,15:00,16:15,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-11,응용수학과
1945,목,15:00,16:15,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-11,응용수학과
1946,화,16:30,17:45,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-12,응용수학과
1947,목,16:30,17:45,전공기초(11),미분적분학1,박정주,1,AMTH,AMTH1002-12,응용수학과
1948,월,10:30,11:45,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-13,응용수학과
1949,수,10:30,11:45,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-13,응용수학과
1950,월,12:00,13:15,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-14,응용수학과
1951,수,12:00,13:15,전공기초(11),미분적분학1,손수진,1,AMTH,AMTH1002-14,응용수학과
1952,화,9:00,10:15,전공기초(11),미분적분학1,김응기,1,AMTH,AMTH1002-15,응용수학과
1953,목,9:00,10:15,전공기초(11),미분적분학1,김응기,1,AMTH,AMTH1002-15,응용수학과
1954,월,9:00,10:15,전공기초(11),미분적분학1,김수현,1,AMTH,AMTH1002-16,응용수학과
1955,수,9:00,10:15,전공기초(11),미분적분학1,김수현,1,AMTH,AMTH1002-16,응용수학과
1956,화,9:00,10:15,전공기초(11),미분적분학1,남윤,1,AMTH,AMTH1002-17,응용수학과
1957,목,9:00,10:15,전공기초(11),미분적분학1,남윤,1,AMTH,AMTH1002-17,응용수학과
1958,월,13:30,14:45,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-00,응용수학과
1959,수,13:30,14:45,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-00,응용수학과
1960,월,15:00,16:15,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-01,응용수학과
1961,수,15:00,16:15,전공기초(11),선형대수,최선호,1,AMTH,AMTH1004-01,응용수학과
1962,화,9:00,10:15,전공기초(11),선형대수,배재형,1,AMTH,AMTH1004-02,응용수학과
1963,목,9:00,10:15,전공기초(11),선형대수,배재형,1,AMTH,AMTH1004-02,응용수학과
1964,화,10:30,11:45,전공기초(11),선형대수,박명진,1,AMTH,AMTH1004-03,응용수학과
1965,목,10:30,11:45,전공기초(11),선형대수,박명진,1,AMTH,AMTH1004-03,응용수학과
1966,화,9:00,10:15,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-04,응용수학과
1967,목,9:00,10:15,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-04,응용수학과
1968,화,10:30,11:45,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-05,응용수학과
1969,목,10:30,11:45,전공기초(11),선형대수,김현수,1,AMTH,AMTH1004-05,응용수학과
1970,월,15:00,16:15,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-06,응용수학과
1971,수,15:00,16:15,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-06,응용수학과
1972,월,16:30,17:45,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-07,응용수학과
1973,수,16:30,17:45,전공기초(11),선형대수,최용빈,1,AMTH,AMTH1004-07,응용수학과
1974,화,12:00,13:15,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-08,응용수학과
1975,목,12:00,13:15,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-08,응용수학과
1976,화,13:30,14:45,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-09,응용수학과
1977,목,13:30,14:45,전공기초(11),선형대수남,궁윤미,1,AMTH,AMTH1004-09,응용수학과
1978,월,10:30,11:45,전공기초(11),선형대,수이진,1,AMTH,AMTH1004-10,응용수학과
1979,수,10:30,11:45,전공기초(11),선형대,수이진,1,AMTH,AMTH1004-10,응용수학과
1980,화,9:00,10:15,전공기초(11),선형대수,박지연,1,AMTH,AMTH1004-11,응용수학과
1981,목,9:00,10:15,전공기초(11),선형대수,박지연,1,AMTH,AMTH1004-11,응용수학과
1982,화,15:00,16:15,전공기초(11),선형대수,박준표,1,AMTH,AMTH1004-12,응용수학과
1983,목,15:00,16:15,전공기초(11),선형대수,박준표,1,AMTH,AMTH1004-12,응용수학과
1984,화,15:00,16:15,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-00,응용수학과
1985,목,15:00,16:15,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-00,응용수학과
1986,화,16:30,17:45,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-01,응용수학과
1987,목,16:30,17:45,전공기초(11),통계학,최승경,1,AMTH,AMTH1005-01,응용수학과
1988,월,12:00,13:15,전공기초(11),물리학1,이민철,1,APHY,APHY1000-00,응용물리학과
1989,수,12:00,13:15,전공기초(11),물리학1,이민철,1,APHY,APHY1000-00,응용물리학과
1990,월,16:30,17:45,전공기초(11),물리학1,이은상,1,APHY,APHY1000-01,응용물리학과
1991,수,16:30,17:45,전공기초(11),물리학1,이은상,1,APHY,APHY1000-01,응용물리학과
1992,월,10:30,11:45,전공기초(11),물리학1,박민식,1,APHY,APHY1000-02,응용물리학과
1993,수,10:30,11:45,전공기초(11),물리학1,박민식,1,APHY,APHY1000-02,응용물리학과
1994,월,9:00,10:15,전공기초(11),물리학1,최홍,1,APHY,APHY1000-03,응용물리학과
1995,수,9:00,10:15,전공기초(11),물리학1,최홍,1,APHY,APHY1000-03,응용물리학과
1996,월,15:00,16:15,전공기초(11),물리학1,김영민,1,APHY,APHY1000-04,응용물리학과
1997,수,15:00,16:15,전공기초(11),물리학1,김영민,1,APHY,APHY1000-04,응용물리학과
1998,월,16:30,17:45,전공기초(11),물리학1,김영민,1,APHY,APHY1000-05,응용물리학과
1999,수,16:30,17:45,전공기초(11),물리학1,김영민,1,APHY,APHY1000-05,응용물리학과
2000,화,13:30,14:45,전공기초(11),물리학1,이남영,1,APHY,APHY1000-06,응용물리학과
2001,목,13:30,14:45,전공기초(11),물리학1,이남영,1,APHY,APHY1000-06,응용물리학과
2002,화,15:00,16:15,전공기초(11),물리학1,이선구,1,APHY,APHY1000-07,응용물리학과
2003,목,15:00,16:15,전공기초(11),물리학1,이선구,1,APHY,APHY1000-07,응용물리학과
2004,화,16:30,17:45,전공기초(11),물리학1,이선구,1,APHY,APHY1000-08,응용물리학과
2005,목,16:30,17:45,전공기초(11),물리학1,이선구,1,APHY,APHY1000-08,응용물리학과
2006,화,12:00,13:15,전공기초(11),물리학1,이남영,1,APHY,APHY1000-09,응용물리학과
2007,목,12:00,13:15,전공기초(11),물리학1,이남영,1,APHY,APHY1000-09,응용물리학과
2008,월,10:30,11:45,전공기초(11),물리학1,강곤,1,APHY,APHY1000-10,응용물리학과
2009,수,10:30,11:45,전공기초(11),물리학1,강곤,1,APHY,APHY1000-10,응용물리학과
2010,월,9:00,10:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-02,응용물리학과
2011,수,9:00,10:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-02,응용물리학과
2012,화,9:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-05,응용물리학과
2013,목,9:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-05,응용물리학과
2014,화,9:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-06,응용물리학과
2015,목,9:00,10:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-06,응용물리학과
2016,화,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-07,응용물리학과
2017,목,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-07,응용물리학과
2018,화,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-08,응용물리학과
2019,목,11:00,12:50,전공기초(11),물리학및실험1,이은모,1,APHY,APHY1002-08,응용물리학과
2020,화,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-09,응용물리학과
2021,목,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-09,응용물리학과
2022,화,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-10,응용물리학과
2023,목,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-10,응용물리학과
2024,화,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-11,응용물리학과
2025,목,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-11,응용물리학과
2026,화,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-12,응용물리학과
2027,목,11:00,12:50,전공기초(11),물리학및실험1,김영훈,1,APHY,APHY1002-12,응용물리학과
2028,화,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-13,응용물리학과
2029,목,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-13,응용물리학과
2030,화,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-14,응용물리학과
2031,목,14:00,15:50,전공기초(11),물리학및실험1,김선경,1,APHY,APHY1002-14,응용물리학과
2032,월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-15,응용물리학과
2033,수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-15,응용물리학과
2034,월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-16,응용물리학과
2035,수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-16,응용물리학과
2036,월,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-17,응용물리학과
2037,수,11:00,12:50,전공기초(11),물리학및실험1,이호선,1,APHY,APHY1002-17,응용물리학과
2038,화,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-18,응용물리학과
2039,목,9:00,10:50,전공기초(11),물리학및실험1,민해식,1,APHY,APHY1002-18,응용물리학과
2040,월,14:00,15:50,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-19,응용물리학과
2041,수,14:00,15:50,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-19,응용물리학과
2042,월,14:00,15:50,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-20,응용물리학과
2043,수,14:00,15:50,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-20,응용물리학과
2044,화,14:30,16:20,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-21,응용물리학과
2045,목,14:30,16:20,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-21,응용물리학과
2046,화,14:30,16:20,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-22,응용물리학과
2047,목,14:30,16:20,전공기초(11),물리학및실험1,손종역,1,APHY,APHY1002-22,응용물리학과
2048,월,14:00,15:50,전공기초(11),물리학및실험1,이종수,1,APHY,APHY1002-23,응용물리학과
2049,수,14:00,15:50,전공기초(11),물리학및실험1,이종수,1,APHY,APHY1002-23,응용물리학과
